id	gender	subCategory	articleType	season	usage	image_path	gender_enc	subCategory_enc	articleType_enc	season_enc	usage_enc
47283	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/47283.jpg	0	1	12	1	0
2857	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/2857.jpg	0	1	12	1	0
4257	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/4257.jpg	0	1	12	1	0
3409	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/3409.jpg	0	1	12	1	0
7442	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/7442.jpg	0	1	12	1	0
3339	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/3339.jpg	0	1	12	1	0
57434	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/57434.jpg	1	1	12	1	0
29019	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/29019.jpg	0	1	12	1	0
2778	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/2778.jpg	0	1	12	1	0
18984	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/18984.jpg	0	1	12	0	0
28646	Women	Topwear	Tshirts	Spring/Summer	Sports	../data/augmented_images/Tshirts/28646.jpg	1	1	12	1	2
23172	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/23172.jpg	0	1	12	0	0
6488	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/6488.jpg	0	1	12	1	0
28925	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/28925.jpg	0	1	12	1	0
5010	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/5010.jpg	0	1	12	1	0
48081	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/48081.jpg	0	1	12	1	0
6583	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/6583.jpg	0	1	12	0	0
4222	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/4222.jpg	0	1	12	1	0
6988	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/6988.jpg	0	1	12	1	0
3704	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/3704.jpg	1	1	12	1	0
49965	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/49965.jpg	0	1	12	1	0
58729	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/58729.jpg	1	1	12	1	0
46385	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/46385.jpg	0	1	12	1	0
5490	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/5490.jpg	0	1	12	1	0
32924	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/32924.jpg	0	1	12	1	0
6556	Men	Topwear	Tshirts	Spring/Summer	Sports	../data/augmented_images/Tshirts/6556.jpg	0	1	12	1	2
14066	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/14066.jpg	0	1	12	0	0
4247	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/4247.jpg	0	1	12	1	0
6229	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/6229.jpg	0	1	12	1	0
12203	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/12203.jpg	0	1	12	0	0
11774	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/11774.jpg	0	1	12	0	0
38390	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/38390.jpg	0	1	12	0	0
21426	Women	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/21426.jpg	1	1	12	0	0
9966	Women	Topwear	Tshirts	Fall/Winter	Sports	../data/augmented_images/Tshirts/9966.jpg	1	1	12	0	2
14012	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/14012.jpg	0	1	12	0	0
14002	Men	Topwear	Tshirts	Fall/Winter	Sports	../data/augmented_images/Tshirts/14002.jpg	0	1	12	0	2
10764	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/10764.jpg	0	1	12	0	0
5815	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/5815.jpg	0	1	12	1	0
5211	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/5211.jpg	0	1	12	1	0
3425	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/3425.jpg	0	1	12	1	0
17503	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/17503.jpg	0	1	12	0	0
34351	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/34351.jpg	0	1	12	1	0
58724	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/58724.jpg	0	1	12	1	0
31460	Men	Topwear	Tshirts	Spring/Summer	Sports	../data/augmented_images/Tshirts/31460.jpg	0	1	12	1	2
31603	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/31603.jpg	0	1	12	1	0
4860	Men	Topwear	Tshirts	Spring/Summer	Sports	../data/augmented_images/Tshirts/4860.jpg	0	1	12	1	2
3760	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/3760.jpg	0	1	12	1	0
5121	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/5121.jpg	1	1	12	1	0
7465	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/7465.jpg	0	1	12	1	0
4416	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/4416.jpg	0	1	12	1	0
20330	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/20330.jpg	0	1	12	0	0
28849	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/28849.jpg	0	1	12	1	0
4368	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/4368.jpg	0	1	12	1	0
6231	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/6231.jpg	0	1	12	1	0
24023	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/24023.jpg	0	1	12	0	0
14077	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/14077.jpg	0	1	12	0	0
27368	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/27368.jpg	0	1	12	0	0
33077	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/33077.jpg	0	1	12	1	0
44805	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/44805.jpg	1	1	12	1	0
38643	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/38643.jpg	0	1	12	1	0
31236	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/31236.jpg	0	1	12	1	0
14729	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/14729.jpg	0	1	12	0	0
2867	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/2867.jpg	0	1	12	1	0
19155	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/19155.jpg	0	1	12	1	0
12053	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/12053.jpg	0	1	12	0	0
4095	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/4095.jpg	0	1	12	1	0
7658	Men	Topwear	Tshirts	Fall/Winter	Sports	../data/augmented_images/Tshirts/7658.jpg	0	1	12	0	2
48430	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/48430.jpg	0	1	12	1	0
58722	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/58722.jpg	0	1	12	0	0
23670	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/23670.jpg	0	1	12	0	0
6204	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/6204.jpg	0	1	12	1	0
28935	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/28935.jpg	0	1	12	1	0
52077	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/52077.jpg	0	1	12	1	0
2091	Men	Topwear	Tshirts	Fall/Winter	Sports	../data/augmented_images/Tshirts/2091.jpg	0	1	12	0	2
4361	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/4361.jpg	0	1	12	1	0
22209	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/22209.jpg	0	1	12	1	0
8315	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/8315.jpg	0	1	12	1	0
34409	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/34409.jpg	0	1	12	1	0
5492	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/5492.jpg	0	1	12	1	0
9884	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/9884.jpg	0	1	12	0	0
13435	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/13435.jpg	0	1	12	1	0
9823	Women	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/9823.jpg	1	1	12	0	0
3128	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/3128.jpg	0	1	12	1	0
9935	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/9935.jpg	0	1	12	0	0
17267	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/17267.jpg	0	1	12	0	0
46402	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/46402.jpg	0	1	12	1	0
58358	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/58358.jpg	0	1	12	1	0
10641	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/10641.jpg	0	1	12	0	0
1989	Women	Topwear	Tshirts	Fall/Winter	Sports	../data/augmented_images/Tshirts/1989.jpg	1	1	12	0	2
13101	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/13101.jpg	0	1	12	0	0
53797	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/53797.jpg	0	1	12	1	0
18845	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/18845.jpg	0	1	12	0	0
2047	Men	Topwear	Tshirts	Fall/Winter	Sports	../data/augmented_images/Tshirts/2047.jpg	0	1	12	0	2
7017	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/7017.jpg	1	1	12	1	0
3602	Men	Topwear	Tshirts	Spring/Summer	Sports	../data/augmented_images/Tshirts/3602.jpg	0	1	12	1	2
2760	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/2760.jpg	0	1	12	1	0
26713	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/26713.jpg	0	1	12	1	0
7527	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/7527.jpg	0	1	12	1	0
6947	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/6947.jpg	0	1	12	1	0
26882	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/26882.jpg	1	1	12	1	0
34218	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/34218.jpg	0	1	12	1	0
4086	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/4086.jpg	0	1	12	1	0
34432	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/34432.jpg	1	1	12	1	0
1848	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/1848.jpg	0	1	12	1	0
12652	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/12652.jpg	0	1	12	0	0
4087	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/4087.jpg	0	1	12	1	0
33078	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/33078.jpg	0	1	12	1	0
3451	Men	Topwear	Tshirts	Fall/Winter	Sports	../data/augmented_images/Tshirts/3451.jpg	0	1	12	0	2
2554	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/2554.jpg	1	1	12	1	0
29035	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/29035.jpg	0	1	12	1	0
54905	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/54905.jpg	0	1	12	1	0
57444	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/57444.jpg	1	1	12	1	0
20253	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/20253.jpg	0	1	12	0	0
6760	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/6760.jpg	0	1	12	1	0
11425	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/11425.jpg	0	1	12	0	0
19654	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/19654.jpg	1	1	12	1	0
6026	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/6026.jpg	0	1	12	1	0
14288	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/14288.jpg	0	1	12	0	0
38151	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/38151.jpg	0	1	12	1	0
1966	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/1966.jpg	0	1	12	1	0
28999	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/28999.jpg	0	1	12	1	0
18858	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/18858.jpg	0	1	12	0	0
4946	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/4946.jpg	0	1	12	1	0
44856	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/44856.jpg	0	1	12	1	0
14072	Women	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/14072.jpg	1	1	12	0	0
10840	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/10840.jpg	0	1	12	0	0
40083	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/40083.jpg	1	1	12	1	0
3784	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/3784.jpg	0	1	12	1	0
13437	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/13437.jpg	0	1	12	1	0
12211	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/12211.jpg	0	1	12	0	0
24599	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/24599.jpg	0	1	12	0	0
7904	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/7904.jpg	0	1	12	0	0
4768	Men	Topwear	Tshirts	Spring/Summer	Sports	../data/augmented_images/Tshirts/4768.jpg	0	1	12	1	2
17806	Women	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/17806.jpg	1	1	12	0	0
28934	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/28934.jpg	0	1	12	1	0
37278	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/37278.jpg	1	1	12	1	0
17251	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/17251.jpg	0	1	12	0	0
8613	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/8613.jpg	0	1	12	0	0
16645	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/16645.jpg	0	1	12	1	0
2142	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/2142.jpg	0	1	12	1	0
30601	Men	Topwear	Tshirts	Spring/Summer	Sports	../data/augmented_images/Tshirts/30601.jpg	0	1	12	1	2
26493	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/26493.jpg	0	1	12	1	0
4806	Men	Topwear	Tshirts	Spring/Summer	Sports	../data/augmented_images/Tshirts/4806.jpg	0	1	12	1	2
3414	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/3414.jpg	0	1	12	1	0
19401	Men	Topwear	Tshirts	Spring/Summer	Sports	../data/augmented_images/Tshirts/19401.jpg	0	1	12	1	2
5166	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/5166.jpg	0	1	12	1	0
42391	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/42391.jpg	1	1	12	1	0
2621	Men	Topwear	Tshirts	Fall/Winter	Sports	../data/augmented_images/Tshirts/2621.jpg	0	1	12	0	2
7346	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/7346.jpg	0	1	12	0	0
10870	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/10870.jpg	0	1	12	0	0
52053	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/52053.jpg	0	1	12	1	0
19651	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/19651.jpg	0	1	12	1	0
45958	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/45958.jpg	1	1	12	1	0
31252	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/31252.jpg	0	1	12	1	0
4882	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/4882.jpg	0	1	12	1	0
26282	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/26282.jpg	0	1	12	1	0
42400	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/42400.jpg	1	1	12	1	0
54901	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/54901.jpg	0	1	12	1	0
7269	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/7269.jpg	0	1	12	0	0
18927	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/18927.jpg	0	1	12	0	0
23651	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/23651.jpg	0	1	12	1	0
14945	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/14945.jpg	0	1	12	0	0
43327	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/43327.jpg	1	1	12	1	0
9550	Men	Topwear	Tshirts	Fall/Winter	Sports	../data/augmented_images/Tshirts/9550.jpg	0	1	12	0	2
4085	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/4085.jpg	0	1	12	1	0
43321	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/43321.jpg	1	1	12	1	0
32470	Women	Topwear	Tshirts	Spring/Summer	Sports	../data/augmented_images/Tshirts/32470.jpg	1	1	12	1	2
34433	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/34433.jpg	1	1	12	1	0
24028	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/24028.jpg	0	1	12	1	0
31382	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/31382.jpg	0	1	12	1	0
15607	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/15607.jpg	0	1	12	0	0
32451	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/32451.jpg	1	1	12	1	0
38609	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/38609.jpg	0	1	12	1	0
4746	Men	Topwear	Tshirts	Spring/Summer	Sports	../data/augmented_images/Tshirts/4746.jpg	0	1	12	1	2
57167	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/57167.jpg	1	1	12	1	0
17254	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/17254.jpg	0	1	12	0	0
10864	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/10864.jpg	0	1	12	0	0
5134	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/5134.jpg	1	1	12	1	0
2923	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/2923.jpg	0	1	12	0	0
2287	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/2287.jpg	0	1	12	1	0
34444	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/34444.jpg	1	1	12	1	0
2685	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/2685.jpg	1	1	12	1	0
53114	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/53114.jpg	0	1	12	1	0
7934	Men	Topwear	Tshirts	Fall/Winter	Sports	../data/augmented_images/Tshirts/7934.jpg	0	1	12	0	2
23669	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/23669.jpg	0	1	12	0	0
22344	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/22344.jpg	0	1	12	0	0
33761	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/33761.jpg	1	1	12	1	0
6240	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/6240.jpg	0	1	12	1	0
32482	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/32482.jpg	0	1	12	1	0
7996	Men	Topwear	Tshirts	Fall/Winter	Sports	../data/augmented_images/Tshirts/7996.jpg	0	1	12	0	2
27447	Women	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/27447.jpg	1	1	12	0	0
2004	Men	Topwear	Tshirts	Fall/Winter	Sports	../data/augmented_images/Tshirts/2004.jpg	0	1	12	0	2
40044	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/40044.jpg	0	1	12	1	0
16553	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/16553.jpg	0	1	12	0	0
21591	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/21591.jpg	1	1	12	1	0
16826	Women	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/16826.jpg	1	1	12	0	0
53787	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/53787.jpg	0	1	12	1	0
29580	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/29580.jpg	0	1	12	1	0
16418	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/16418.jpg	0	1	12	0	0
1855	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/1855.jpg	0	1	12	1	0
20366	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/20366.jpg	0	1	12	1	0
7538	Men	Topwear	Tshirts	Spring/Summer	Sports	../data/augmented_images/Tshirts/7538.jpg	0	1	12	1	2
19568	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/19568.jpg	0	1	12	1	0
36733	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/36733.jpg	1	1	12	1	0
2920	Women	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/2920.jpg	1	1	12	0	0
34412	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/34412.jpg	0	1	12	1	0
53123	Women	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/53123.jpg	1	1	12	1	0
44874	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/44874.jpg	0	1	12	1	0
13507	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/13507.jpg	0	1	12	0	0
53760	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/53760.jpg	0	1	12	1	0
26724	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/26724.jpg	0	1	12	1	0
48440	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/48440.jpg	0	1	12	1	0
6225	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/6225.jpg	0	1	12	1	0
10867	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/10867.jpg	0	1	12	0	0
29345	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/29345.jpg	0	1	12	1	0
1538	Men	Topwear	Tshirts	Fall/Winter	Casual	../data/augmented_images/Tshirts/1538.jpg	0	1	12	0	0
20004	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/20004.jpg	0	1	12	1	0
37982	Men	Topwear	Tshirts	Spring/Summer	Casual	../data/augmented_images/Tshirts/37982.jpg	0	1	12	1	0
